movie_id,rank,votes,title,originalTitle,year,rating,titleType,isAdult,runtime,genres
tt1298644,251,64020,The Hustle,The Hustle,2019,5.4,movie,0,93,"Comedy,Crime"
tt6742252,255,62888,Den skyldige,Den skyldige,2018,7.5,movie,0,85,"Crime,Drama,Thriller"
tt10350922,274,58338,Laxmii,Laxmii,2020,2.5,movie,0,141,"Action,Comedy,Horror"
tt8291806,260,61934,Dolor y gloria,Dolor y gloria,2019,7.5,movie,0,113,Drama
tt8291224,232,69663,Uri: The Surgical Strike,Uri: The Surgical Strike,2019,8.2,movie,0,138,"Action,Drama,War"
tt7838252,171,94825,K.G.F: Chapter 1,K.G.F: Chapter 1,2018,8.2,movie,0,154,"Action,Crime,Drama"
tt7668842,289,55840,Enes Batur Hayal mi GerÃ§ek mi?,Enes Batur Hayal mi Gerçek mi?,2018,2.0,movie,0,110,Comedy
tt6543652,266,60750,Zimna wojna,Zimna wojna,2018,7.5,movie,0,89,"Drama,History,Music"
tt7825208,290,55819,Marighella,Marighella,2019,7.1,movie,0,155,"Action,Drama,History"
tt0385887,261,61546,Motherless Brooklyn,Motherless Brooklyn,2019,6.8,movie,0,144,"Crime,Drama,Mystery"
tt6306064,269,60386,Adrift,Adrift,2018,6.6,movie,0,96,"Action,Adventure,Biography"
tt6475714,246,65752,Monster Hunter,Monster Hunter,2020,5.2,movie,0,103,"Action,Adventure,Fantasy"
tt5968394,282,56663,Captive State,Captive State,2019,6.0,movie,0,109,"Action,Horror,Sci-Fi"
tt6772950,262,61491,Truth or Dare,Truth or Dare,2018,5.2,movie,0,100,"Horror,Thriller"
tt4687108,257,62717,In the Tall Grass,In the Tall Grass,2019,5.5,movie,0,101,"Horror,Mystery,Sci-Fi"
tt7374948,264,61184,Always Be My Maybe,Always Be My Maybe,2019,6.8,movie,0,101,"Comedy,Romance"
tt8368406,231,70278,Vivarium,Vivarium,2019,5.9,movie,0,97,"Horror,Mystery,Sci-Fi"
tt6791096,285,56430,I Feel Pretty,I Feel Pretty,2018,5.6,movie,0,110,"Comedy,Romance"
tt6452574,273,58823,Sanju,Sanju,2018,7.6,movie,0,155,"Biography,Comedy,Drama"
tt6908274,259,62119,Durante la tormenta,Durante la tormenta,2018,7.4,movie,0,128,"Drama,Fantasy,Mystery"
tt5834262,278,57072,Hotel Artemis,Hotel Artemis,2018,6.1,movie,0,94,"Action,Crime,Drama"
tt8784956,265,60837,Ava,Ava,2020,5.4,movie,0,96,Action
tt3201640,286,56231,Extinction,Extinction,2018,5.8,movie,0,95,"Action,Drama,Sci-Fi"
tt7958736,275,58255,Ma,Ma,2019,5.6,movie,0,99,"Horror,Mystery,Thriller"
tt4463894,277,57535,Shaft,Shaft,2019,6.4,movie,0,111,"Action,Comedy,Crime"
tt10919380,236,69339,Freaky,Freaky,2020,6.3,movie,0,102,"Comedy,Horror,Thriller"
tt4595882,293,55198,Can You Ever Forgive Me?,Can You Ever Forgive Me?,2018,7.1,movie,0,106,"Biography,Comedy,Crime"
tt4126476,256,62846,After,After,2019,5.3,movie,0,105,"Drama,Romance"
tt6398184,263,61199,Downton Abbey,Downton Abbey,2019,7.4,movie,0,122,"Drama,Romance"
tt2119543,297,54426,The House with a Clock in Its Walls,The House with a Clock in Its Walls,2018,6.1,movie,0,105,"Comedy,Family,Fantasy"
tt6217306,276,57608,Apostle,Apostle,2018,6.3,movie,0,130,"Drama,Fantasy,Horror"
tt8663516,292,55408,Child's Play,Child's Play,2019,5.7,movie,0,90,"Drama,Horror,Sci-Fi"
tt6820256,281,56777,Arctic,Arctic,2018,6.8,movie,0,98,"Adventure,Drama"
tt9777644,299,54317,Da 5 Bloods,Da 5 Bloods,2020,6.5,movie,0,154,"Adventure,Drama,War"
tt10514222,280,56812,Ma Rainey's Black Bottom,Ma Rainey's Black Bottom,2020,6.9,movie,0,94,"Drama,Music"
tt5865326,303,53941,The Laundromat,The Laundromat,2019,6.3,movie,0,96,"Comedy,Crime,Drama"
tt5304992,268,60509,Set It Up,Set It Up,2018,6.5,movie,0,105,"Comedy,Romance"
tt8110640,272,58985,In the Shadow of the Moon,In the Shadow of the Moon,2019,6.2,movie,0,115,"Crime,Mystery,Sci-Fi"
tt5697572,295,54651,Cats,Cats,2019,2.8,movie,0,110,"Comedy,Drama,Family"
tt5246700,283,56619,How It Ends,How It Ends,2018,5.0,movie,0,113,"Action,Drama,Mystery"
tt8368512,235,69351,The Courier,The Courier,2020,7.2,movie,0,112,"Drama,History,Thriller"
tt2328900,302,54004,Mary Queen of Scots,Mary Queen of Scots,2018,6.3,movie,0,124,"Biography,Drama,History"
tt7549996,304,53900,Judy,Judy,2019,6.8,movie,0,118,"Biography,Drama,Romance"
tt11032374,240,68924,Kimetsu no Yaiba: Mugen Ressha-Hen,Kimetsu no Yaiba: Mugen Ressha-Hen,2020,8.2,movie,0,117,"Action,Adventure,Animation"
tt9052870,267,60558,Chhichhore,Chhichhore,2019,8.3,movie,0,143,"Comedy,Drama,Romance"
tt4913966,287,56179,The Curse of La Llorona,The Curse of La Llorona,2019,5.2,movie,0,93,"Horror,Mystery,Thriller"
tt0983946,284,56527,Fantasy Island,Fantasy Island,2020,4.9,movie,0,109,"Action,Adventure,Fantasy"
tt5783956,309,52898,When We First Met,When We First Met,2018,6.4,movie,0,97,"Comedy,Fantasy,Romance"
tt7125860,313,51640,If Beale Street Could Talk,If Beale Street Could Talk,2018,7.1,movie,0,119,"Drama,Romance"
tt1838556,291,55768,Honest Thief,Honest Thief,2020,6.0,movie,0,99,"Action,Crime,Drama"
tt10682266,279,57062,Hubie Halloween,Hubie Halloween,2020,5.2,movie,0,103,"Comedy,Mystery"
tt11161474,296,54604,Pieces of a Woman,Pieces of a Woman,2020,7.0,movie,0,126,Drama
tt9214832,270,60166,Emma.,Emma.,2020,6.7,movie,0,124,"Comedy,Drama,Romance"
tt5177088,317,50566,The Girl in the Spider's Web,The Girl in the Spider's Web,2018,6.1,movie,0,115,"Action,Crime,Drama"
tt7504726,300,54316,The Call of the Wild,The Call of the Wild,2020,6.7,movie,0,100,"Adventure,Drama,Family"
tt0800325,305,53811,The Dirt,The Dirt,2019,7.0,movie,0,107,"Biography,Comedy,Drama"
tt5116302,306,53655,Togo,Togo,2019,7.9,movie,0,113,"Adventure,Biography,Drama"
tt7734218,318,50503,Stuber,Stuber,2019,6.2,movie,0,93,"Action,Comedy,Crime"
tt6079516,254,63250,I See You,I See You,2019,6.8,movie,0,98,"Crime,Drama,Horror"
tt10431500,307,53595,Miracle in Cell No. 7,Yedinci Kogustaki Mucize,2019,8.2,movie,0,132,Drama
tt7431594,329,48128,Race 3,Race 3,2018,1.9,movie,0,160,"Action,Crime,Thriller"
tt5814534,294,54762,Spies in Disguise,Spies in Disguise,2019,6.8,movie,0,102,"Action,Adventure,Animation"
tt7153766,321,49082,Unsane,Unsane,2018,6.4,movie,0,98,"Drama,Horror,Mystery"
tt5431890,310,52739,Official Secrets,Official Secrets,2019,7.3,movie,0,112,"Biography,Crime,Drama"
tt2837574,325,48824,The Old Man & the Gun,The Old Man & the Gun,2018,6.7,movie,0,93,"Biography,Comedy,Crime"
tt1620680,332,47120,A Wrinkle in Time,A Wrinkle in Time,2018,4.3,movie,0,109,"Adventure,Family,Fantasy"
tt5073642,301,54226,Color Out of Space,Color Out of Space,2019,6.2,movie,0,111,"Horror,Mystery,Sci-Fi"
tt6491178,308,53291,Dragged Across Concrete,Dragged Across Concrete,2018,6.9,movie,0,158,"Action,Crime,Drama"
tt1289403,315,50884,The Guernsey Literary and Potato Peel Pie Society,The Guernsey Literary and Potato Peel Pie Society,2018,7.3,movie,0,124,"Drama,Romance,War"
tt5932728,320,49464,The Professor and the Madman,The Professor and the Madman,2019,7.2,movie,0,124,"Biography,Drama,History"
tt1086064,311,51907,Bill & Ted Face the Music,Bill & Ted Face the Music,2020,5.9,movie,0,91,"Adventure,Comedy,Music"
tt7315484,319,49508,The Silence,The Silence,2019,5.3,movie,0,90,"Drama,Horror,Sci-Fi"
tt6212478,330,48085,American Animals,American Animals,2018,7.0,movie,0,116,"Biography,Crime,Drama"
tt8544498,314,51412,The Way Back,The Way Back,2020,6.7,movie,0,108,"Drama,Sport"
tt5397194,331,47616,Anon,Anon,2018,6.1,movie,0,100,"Crime,Sci-Fi,Thriller"
tt7347846,298,54323,The Lodge,The Lodge,2019,6.0,movie,0,108,"Drama,Horror,Mystery"
tt7985648,354,42912,Tomiris,Tomiris,2019,6.2,movie,0,156,"Action,Drama,History"
tt5117670,335,46614,Peter Rabbit,Peter Rabbit,2018,6.6,movie,0,95,"Adventure,Animation,Comedy"
tt7772580,328,48345,The Perfection,The Perfection,2018,6.2,movie,0,90,"Drama,Horror,Music"
tt7139936,322,49001,A Rainy Day in New York,A Rainy Day in New York,2019,6.5,movie,0,92,"Comedy,Romance"
tt8236336,327,48480,The Report,The Report,2019,7.2,movie,0,119,"Biography,Crime,Drama"
tt11655202,271,59254,RetfÃ¦rdighedens ryttere,Retfærdighedens ryttere,2020,7.5,movie,0,116,"Action,Comedy,Drama"
tt6772802,339,45278,Hillbilly Elegy,Hillbilly Elegy,2020,6.7,movie,0,116,Drama
tt5208252,333,47046,Operation Finale,Operation Finale,2018,6.6,movie,0,122,"Biography,Drama,History"
tt8239946,288,56145,Tumbbad,Tumbbad,2018,8.2,movie,0,104,"Drama,Fantasy,Horror"
tt6476140,346,43971,Serenity,Serenity,2019,5.4,movie,0,106,"Drama,Mystery,Thriller"
tt5691670,323,48855,Under the Silver Lake,Under the Silver Lake,2018,6.5,movie,0,139,"Crime,Drama,Mystery"
tt6781982,351,43448,Night School,Night School,2018,5.6,movie,0,111,Comedy
tt2235695,338,45424,Rebecca,Rebecca,2020,6.0,movie,0,123,"Drama,Mystery,Romance"
tt8206668,355,42682,Bad Education,Bad Education,2019,7.1,movie,0,108,"Biography,Comedy,Crime"
tt5774450,343,44704,Summer of 84,Summer of 84,2018,6.7,movie,0,105,"Drama,Horror,Mystery"
tt6259380,353,43208,Code 8,Code 8,2019,6.1,movie,0,98,"Action,Crime,Drama"
tt2850386,316,50637,The Croods: A New Age,The Croods: A New Age,2020,6.9,movie,0,95,"Adventure,Animation,Comedy"
tt5563334,336,45954,The Good Liar,The Good Liar,2019,6.7,movie,0,109,"Crime,Drama,Mystery"
tt3361792,340,45100,Tolkien,Tolkien,2019,6.8,movie,0,112,"Biography,Drama,Romance"
tt6182908,360,42062,Smallfoot,Smallfoot,2018,6.6,movie,0,96,"Adventure,Animation,Comedy"
tt3120280,370,40678,Sierra Burgess Is a Loser,Sierra Burgess Is a Loser,2018,5.8,movie,0,105,"Comedy,Drama,Romance"
tt7060344,326,48771,Ratsasan,Ratsasan,2018,8.3,movie,0,170,"Crime,Drama,Mystery"
tt9619798,348,43934,The Wrong Missy,The Wrong Missy,2020,5.7,movie,0,90,"Comedy,Romance"
tt8201170,359,42163,The Perfect Date,The Perfect Date,2019,5.8,movie,0,89,"Comedy,Romance"
tt8508734,334,46845,His House,His House,2020,6.5,movie,0,93,"Drama,Horror,Thriller"
tt1563742,371,40575,Overboard,Overboard,2018,6.0,movie,0,112,"Comedy,Romance"
tt7212754,357,42453,Ludo,Ludo,2020,7.6,movie,0,150,"Action,Comedy,Crime"
tt7008872,365,41339,Boy Erased,Boy Erased,2018,6.9,movie,0,115,"Biography,Drama"
tt4154916,367,41187,Replicas,Replicas,2018,5.4,movie,0,107,"Drama,Sci-Fi,Thriller"
tt2395469,358,42405,Gully Boy,Gully Boy,2019,7.9,movie,0,154,"Drama,Music,Romance"
tt6803046,352,43413,The Vast of Night,The Vast of Night,2019,6.7,movie,0,91,"Drama,Mystery,Sci-Fi"
tt0805647,341,44913,The Witches,The Witches,2020,5.4,movie,0,106,"Adventure,Comedy,Family"
tt1620981,347,43950,The Addams Family,The Addams Family,2019,5.8,movie,0,86,"Animation,Comedy,Family"
tt6324278,363,41452,Abominable,Abominable,2019,7.0,movie,0,97,"Adventure,Animation,Comedy"
tt5619332,382,38738,Life of the Party,Life of the Party,2018,5.6,movie,0,105,Comedy
tt8522006,342,44847,Happiest Season,Happiest Season,2020,6.6,movie,0,102,"Comedy,Drama,Romance"
tt5057140,377,39598,Hold the Dark,Hold the Dark,2018,5.6,movie,0,125,"Action,Drama,Thriller"
tt3385524,379,39305,Stan & Ollie,Stan & Ollie,2018,7.2,movie,0,98,"Biography,Comedy,Drama"
tt9354842,344,44646,To All the Boys: P.S. I Still Love You,To All the Boys: P.S. I Still Love You,2020,6.0,movie,0,101,"Comedy,Drama,Romance"
tt7339248,373,40044,The Art of Self-Defense,The Art of Self-Defense,2019,6.6,movie,0,104,"Action,Comedy,Crime"
tt11024272,324,48836,The Babysitter: Killer Queen,The Babysitter: Killer Queen,2020,5.8,movie,0,101,"Comedy,Horror"
tt6107548,374,40031,Late Night,Late Night,2019,6.5,movie,0,102,"Comedy,Drama"
tt10620868,337,45821,#Saraitda,#Saraitda,2020,6.3,movie,0,98,"Action,Drama,Horror"
tt4537896,366,41329,White Boy Rick,White Boy Rick,2018,6.5,movie,0,111,"Crime,Drama"
tt7533152,356,42612,The Boy Who Harnessed the Wind,The Boy Who Harnessed the Wind,2019,7.6,movie,0,113,"Biography,Drama,History"
tt6697582,387,38330,Arif V 216,Arif V 216,2018,7.0,movie,0,125,"Comedy,Fantasy,Music"
tt9731534,250,64054,The Night House,The Night House,2020,6.5,movie,0,107,"Horror,Mystery,Thriller"
tt1255919,386,38564,Holmes & Watson,Holmes & Watson,2018,3.9,movie,0,90,"Comedy,Crime,Mystery"
tt5001754,364,41425,Braven,Braven,2018,5.9,movie,0,94,"Action,Thriller"
tt8151874,372,40061,Honey Boy,Honey Boy,2019,7.2,movie,0,94,Drama
tt5580266,380,39202,The Hate U Give,The Hate U Give,2018,7.5,movie,0,133,"Crime,Drama"
tt9426210,312,51724,Tenki no ko,Tenki no ko,2019,7.5,movie,0,112,"Animation,Drama,Fantasy"
tt9683478,361,42024,The Half of It,The Half of It,2020,6.9,movie,0,104,"Comedy,Drama,Romance"
tt10039344,349,43672,Countdown,Countdown,2019,5.4,movie,0,90,"Horror,Thriller"
tt1464763,389,37486,Mute,Mute,2018,5.4,movie,0,126,"Mystery,Sci-Fi,Thriller"
tt10350626,424,35350,Gunjan Saxena: The Kargil Girl,Gunjan Saxena: The Kargil Girl,2020,5.5,movie,0,112,"Action,Biography,Drama"
tt5294518,375,39869,Eli,Eli,2019,5.8,movie,0,98,"Drama,Horror,Mystery"
tt7608028,407,36411,The Open House,The Open House,2018,3.3,movie,0,94,"Horror,Thriller"
tt4827558,378,39420,High Life,High Life,2018,5.8,movie,0,113,"Adventure,Drama,Horror"
tt3256226,416,35861,IO,IO,2019,4.8,movie,0,96,"Adventure,Drama,Sci-Fi"
tt4964788,392,37395,Todos lo saben,Todos lo saben,2018,6.9,movie,0,133,"Crime,Drama,Mystery"
tt6938828,383,38694,At Eternity's Gate,At Eternity's Gate,2018,6.9,movie,0,111,"Biography,Drama,History"
tt5797184,362,41789,Escape from Pretoria,Escape from Pretoria,2020,6.8,movie,0,106,Thriller
tt1072748,410,36188,Winchester,Winchester,2018,5.4,movie,0,99,"Drama,Fantasy,Horror"
tt8781414,385,38581,Freaks,Freaks,2018,6.7,movie,0,105,"Drama,Mystery,Sci-Fi"
tt4669788,393,37361,On the Basis of Sex,On the Basis of Sex,2018,7.1,movie,0,120,"Biography,Drama"
tt5690360,395,37249,Slender Man,Slender Man,2018,3.2,movie,0,93,"Horror,Mystery,Thriller"
tt5523010,413,35974,The Nutcracker and the Four Realms,The Nutcracker and the Four Realms,2018,5.6,movie,0,99,"Adventure,Family,Fantasy"
tt7280898,403,36604,22 July,22-Jul,2018,6.8,movie,0,143,"Crime,Drama,History"
tt7725596,402,36758,Badhaai ho,Badhaai ho,2018,7.9,movie,0,124,"Comedy,Drama"
tt1833116,369,40778,The Informer,The Informer,2019,6.6,movie,0,113,"Action,Crime,Drama"
tt8108202,394,37303,Stree,Stree,2018,7.5,movie,0,128,"Comedy,Horror"
tt4878482,405,36513,Dumplin',Dumplin',2018,6.5,movie,0,110,"Comedy,Drama"
tt2639336,398,37029,Greta,Greta,2018,6.0,movie,0,98,"Drama,Mystery,Thriller"
tt6802308,429,35132,The 15:17 to Paris,The 15:17 to Paris,2018,5.3,movie,0,94,"Biography,Drama,Thriller"
tt6141246,408,36370,The Aeronauts,The Aeronauts,2019,6.6,movie,0,100,"Action,Adventure,Drama"
tt5918982,350,43519,Possessor,Possessor,2020,6.5,movie,0,103,"Horror,Mystery,Sci-Fi"
tt4761916,396,37200,Unfriended: Dark Web,Unfriended: Dark Web,2018,6.0,movie,0,92,"Horror,Mystery,Thriller"
tt4073790,426,35247,The Darkest Minds,The Darkest Minds,2018,5.7,movie,0,104,"Action,Adventure,Drama"
tt9806192,419,35697,J'ai perdu mon corps,J'ai perdu mon corps,2019,7.5,movie,0,81,"Animation,Drama,Fantasy"
tt7557108,345,44479,Saint Maud,Saint Maud,2019,6.7,movie,0,84,"Drama,Horror,Mystery"
tt6513656,434,34357,Escape Plan 2: Hades,Escape Plan 2: Hades,2018,3.9,movie,0,96,"Action,Crime,Mystery"
tt9398640,417,35841,Between Two Ferns: The Movie,Between Two Ferns: The Movie,2019,6.1,movie,0,82,Comedy
tt3833480,381,38832,The Outpost,The Outpost,2019,6.8,movie,0,123,"Action,Drama,History"
tt10612922,439,33711,One Night in Miami...,One Night in Miami...,2020,7.1,movie,0,114,Drama
tt4986098,449,32999,The Titan,The Titan,2018,4.8,movie,0,97,"Drama,Mystery,Romance"
tt8983202,391,37448,Kabir Singh,Kabir Singh,2019,7.0,movie,0,173,"Action,Drama,Romance"
tt5935704,420,35692,Padmaavat,Padmaavat,2018,7.0,movie,0,163,"Drama,History,Romance"
tt8361028,427,35201,Cam,Cam,2018,5.9,movie,0,94,"Drama,Horror,Mystery"
tt8850222,406,36490,Busanhaeng 2: Bando,Bando,2020,5.5,movie,0,116,"Action,Horror,Thriller"
tt4357394,437,33837,Tau,Tau,2018,5.8,movie,0,97,"Sci-Fi,Thriller"
tt2076298,418,35707,Yip Man 4,Yip Man 4,2019,7.0,movie,0,107,"Action,Biography,Drama"
tt9606374,428,35181,On the Rocks,On the Rocks,2020,6.4,movie,0,96,"Comedy,Drama,Romance"
tt7721800,458,32017,Bharat,Bharat,2019,4.7,movie,0,150,"Action,Comedy,Drama"
tt8633462,397,37111,"Quo vadis, Aida?","Quo vadis, Aida?",2020,8.0,movie,0,101,"Drama,History,War"
tt7242142,456,32299,Blindspotting,Blindspotting,2018,7.4,movie,0,95,"Comedy,Crime,Drama"
tt1285009,442,33584,The Strangers: Prey at Night,The Strangers: Prey at Night,2018,5.2,movie,0,85,Horror
tt8722346,436,34000,Queen & Slim,Queen & Slim,2019,7.1,movie,0,132,"Crime,Drama,Romance"
tt9196192,455,32331,Mignonnes,Mignonnes,2020,3.6,movie,0,96,Drama
tt6865690,415,35888,The Professor,The Professor,2018,6.7,movie,0,90,"Comedy,Drama"
tt7605074,430,35112,Liu lang di qiu,Liu lang di qiu,2019,5.9,movie,0,125,"Action,Adventure,Sci-Fi"
tt1478839,409,36305,The Art of Racing in the Rain,The Art of Racing in the Rain,2019,7.5,movie,0,109,"Comedy,Drama,Romance"
tt3721964,460,31679,Gringo,Gringo,2018,6.1,movie,0,111,"Action,Comedy,Crime"
tt10324144,414,35940,Article 15,Article 15,2019,8.1,movie,0,130,"Crime,Drama,Mystery"
tt6195094,388,37858,Ghostland,Ghostland,2018,6.4,movie,0,91,"Drama,Horror,Mystery"
tt9086228,447,33161,Gretel & Hansel,Gretel & Hansel,2020,5.5,movie,0,87,"Fantasy,Horror,Mystery"
tt7547410,444,33514,Dora and the Lost City of Gold,Dora and the Lost City of Gold,2019,6.1,movie,0,102,"Adventure,Animation,Comedy"
tt9784456,412,36009,The Kissing Booth 2,The Kissing Booth 2,2020,5.7,movie,0,134,"Comedy,Romance"
tt4799066,431,34871,Midnight Sun,Midnight Sun,2018,6.6,movie,0,91,"Drama,Romance"
tt3317234,452,32600,"Game Over, Man!","Game Over, Man!",2018,5.4,movie,0,101,"Action,Comedy"
tt7098658,448,33100,Raazi,Raazi,2018,7.7,movie,0,138,"Action,Drama,Thriller"
tt8242084,441,33586,My Spy,My Spy,2020,6.3,movie,0,99,"Action,Comedy"
tt11057644,443,33544,The Christmas Chronicles: Part Two,The Christmas Chronicles: Part Two,2020,6.0,movie,0,112,"Adventure,Comedy,Family"
tt5198068,399,36992,WolfWalkers,WolfWalkers,2020,8.0,movie,0,103,"Adventure,Animation,Family"
tt7485048,425,35349,Super 30,Super 30,2019,7.9,movie,0,154,"Biography,Drama"
tt7137380,463,31198,Destroyer,Destroyer,2018,6.2,movie,0,121,"Action,Crime,Drama"
tt6987770,454,32344,Destination Wedding,Destination Wedding,2018,6.0,movie,0,87,"Comedy,Drama,Romance"
tt10530176,368,40919,Kol,Kol,2020,7.1,movie,0,112,"Crime,Horror,Mystery"
tt10362466,404,36545,After We Collided,After We Collided,2020,5.0,movie,0,105,"Drama,Romance"
tt3907584,400,36845,All the Bright Places,All the Bright Places,2020,6.6,movie,0,107,"Drama,Romance"
tt5501104,446,33359,GrÃ¤ns,Gräns,2018,7.0,movie,0,110,"Crime,Drama,Fantasy"
tt4995776,459,31725,The Red Sea Diving Resort,The Red Sea Diving Resort,2019,6.6,movie,0,129,"Drama,History,Thriller"
tt5929754,467,30723,Wildlife,Wildlife,2018,6.8,movie,0,105,Drama
tt4068576,435,34282,The Nightingale,The Nightingale,2018,7.3,movie,0,136,"Adventure,Drama,Thriller"
tt7019842,432,34843,96,96,2018,8.5,movie,0,158,"Drama,Romance"
tt9016974,384,38637,Synchronic,Synchronic,2019,6.2,movie,0,102,"Drama,Horror,Mystery"
tt6857166,461,31582,Book Club,Book Club,2018,6.1,movie,0,104,"Comedy,Drama,Romance"
tt7634968,468,30660,What Men Want,What Men Want,2019,5.4,movie,0,117,"Comedy,Fantasy,Romance"
tt1308728,477,29865,The Happytime Murders,The Happytime Murders,2018,5.5,movie,0,91,"Action,Comedy,Crime"
tt8954732,471,30197,The Princess Switch,The Princess Switch,2018,6.1,movie,0,101,"Comedy,Drama,Family"
tt6095472,440,33689,The Angry Birds Movie 2,The Angry Birds Movie 2,2019,6.4,movie,0,97,"Action,Adventure,Animation"
tt6218358,457,32290,Calibre,Calibre,2018,6.8,movie,0,101,"Drama,Thriller"
tt6436726,462,31557,7500,7500,2019,6.3,movie,0,93,"Action,Drama,Thriller"
tt3089630,474,30027,Artemis Fowl,Artemis Fowl,2020,4.3,movie,0,95,"Adventure,Family,Fantasy"
tt6535880,433,34598,Haunt,Haunt,2019,6.3,movie,0,92,"Horror,Thriller"
tt7946422,450,32787,Prospect,Prospect,2018,6.3,movie,0,100,"Adventure,Drama,Sci-Fi"
tt6527426,483,29621,Zero,Zero,2018,5.2,movie,0,164,"Comedy,Drama,Romance"
tt8130968,472,30164,Badla,Badla,2019,7.8,movie,0,118,"Crime,Drama,Mystery"
tt2126357,482,29621,Second Act,Second Act,2018,5.8,movie,0,103,"Comedy,Drama,Romance"
tt12749596,390,37452,Host,Host,2020,6.5,movie,0,57,"Horror,Mystery"
tt10003008,401,36790,The Rental,The Rental,2020,5.7,movie,0,88,"Drama,Horror,Mystery"
tt10161886,491,28755,The Prom,The Prom,2020,5.9,movie,0,130,"Comedy,Drama,Musical"
tt6285944,445,33462,The Banker,The Banker,2020,7.3,movie,0,120,"Biography,Drama"
tt0859635,497,27929,Super Troopers 2,Super Troopers 2,2018,6.0,movie,0,100,"Comedy,Crime,Mystery"
tt6768578,490,28771,Dogman,Dogman,2018,7.2,movie,0,103,"Crime,Drama,Thriller"
tt2762506,475,29908,Bacurau,Bacurau,2019,7.3,movie,0,131,"Adventure,Mystery,Thriller"
tt4504044,499,27899,The Prodigy,The Prodigy,2019,5.9,movie,0,92,"Fantasy,Horror,Mystery"
tt7772582,470,30480,Never Rarely Sometimes Always,Never Rarely Sometimes Always,2020,7.4,movie,0,101,Drama
tt7961060,469,30578,Doragon bÃ´ru chÃ´: BurorÃ®,Doragon bôru chô: Burorî,2018,7.7,movie,0,100,"Action,Adventure,Animation"
tt6288124,481,29628,"Don't Worry, He Won't Get Far on Foot","Don't Worry, He Won't Get Far on Foot",2018,6.8,movie,0,114,"Biography,Comedy,Drama"
tt6269368,451,32625,The Clovehitch Killer,The Clovehitch Killer,2018,6.5,movie,0,109,"Crime,Drama,Mystery"
tt9252468,484,29579,Mosul,Mosul,2019,7.1,movie,0,86,"Action,Drama,War"
tt7748244,489,28976,ÃlÃ¼mlÃ¼ DÃ¼nya,Ölümlü Dünya,2018,7.6,movie,0,107,"Action,Comedy,Crime"
tt8108274,423,35467,Tanhaji: The Unsung Warrior,Tanhaji: The Unsung Warrior,2020,7.5,movie,0,135,"Action,Biography,Drama"
tt9477520,453,32424,Asuran,Asuran,2019,8.4,movie,0,141,"Action,Drama"
tt4648786,480,29659,Harriet,Harriet,2019,6.7,movie,0,125,"Action,Biography,Drama"
tt9072352,486,29227,Relic,Relic,2020,6.0,movie,0,89,"Drama,Horror,Mystery"
tt6348138,496,28180,Missing Link,Missing Link,2019,6.7,movie,0,93,"Adventure,Animation,Comedy"
tt9354944,466,30823,Jexi,Jexi,2019,6.0,movie,0,84,"Comedy,Romance,Sci-Fi"
tt6116856,493,28504,The Night Comes for Us,The Night Comes for Us,2018,6.9,movie,0,121,"Action,Thriller"
tt3152592,485,29282,Scoob!,Scoob!,2020,5.6,movie,0,93,"Adventure,Animation,Comedy"
tt7218518,498,27917,Padman,Padman,2018,7.9,movie,0,140,"Comedy,Drama"
tt7329656,473,30034,47 Meters Down: Uncaged,47 Meters Down: Uncaged,2019,5.0,movie,0,90,"Adventure,Drama,Horror"
tt10065694,487,29157,Antebellum,Antebellum,2020,5.8,movie,0,105,"Drama,Horror,Mystery"
tt2011311,495,28315,The Outsider,The Outsider,2018,6.2,movie,0,120,"Action,Crime,Drama"
tt3612126,492,28512,The Grudge,The Grudge,2020,4.4,movie,0,94,"Fantasy,Horror"
tt10521092,422,35543,De slag om de Schelde,De slag om de Schelde,2020,7.1,movie,0,124,"Drama,War"
tt6521876,500,27718,Jay and Silent Bob Reboot,Jay and Silent Bob Reboot,2019,5.6,movie,0,105,"Action,Adventure,Comedy"
tt9691136,479,29720,Shadow in the Cloud,Shadow in the Cloud,2020,5.0,movie,0,83,"Action,Horror,War"
tt5867314,411,36167,The Empty Man,The Empty Man,2020,6.2,movie,0,137,"Horror,Mystery,Thriller"
tt10310140,494,28457,Fatman,Fatman,2020,5.9,movie,0,100,"Action,Fantasy,Thriller"
